docid,best_match,score
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_8,France-brief-Phase-out-2020-monitoring-Europes-fossil-fuel-subsidies.pdf_2,0.7850835919380188
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_9,IRENA_Renewable_power_generation_costs_in_2023.pdf_181,0.7802212238311768
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_10,Wind-Observatory-2023.pdf_96,0.7836863398551941
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_11,orano-malvesi-uk.pdf_1,0.7860682010650635
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_12,2022-10-27-draft-response-document.pdf_224,0.7892322540283203
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_13,Performance and Efficiency of Combined Cycle Power Plants.pdf_10,0.7787365317344666
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_14,Garievskii_2021_J._Phys.__Conf._Ser._2096_012123.pdf_7,0.789850115776062
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_15,89658.pdf_19,0.7770456075668335
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_16,Energy pathways 2050_Key results.pdf_53,0.778339147567749
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_17,TotalEnergies-company-briefing-March-2022.pdf_0,0.7818198204040527
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_18,Attachment3-County-Consultation.pdf_35,0.7860326766967773
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_19,a0530-p-ge-g-en-mox-fuel-assemblies.pdf_0,0.7792237997055054
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_20,electrical-products-guide-bess-en.pdf_6,0.7803995609283447
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_21,Energy pathways 2050_Key results.pdf_7,0.777199387550354
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_22,ANGLAIS-Livre-Blanc-Marémoteur-BD-VF.pdf_18,0.7784651517868042
06- Etude de compatibilité GSMR Projet EDF Biard - Les Renardières Vdef.pdf_23,Garve-District-Community-Development-2019-2024.pdf_6,0.7942737936973572
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France (1).pdf_1,MJAE-Volume 41-Issue 4- Page 341-358.pdf_7,0.7846711874008179
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France (1).pdf_2,electrical-products-guide-bess-en.pdf_6,0.7801526784896851
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France (1).pdf_5,Attachment3-County-Consultation.pdf_22,0.7849220037460327
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France (1).pdf_6,enea-overview-of-the-biomethane-sector-in-france.pdf_22,0.7869173884391785
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France (1).pdf_7,CountryReport2021_France_final.pdf_9,0.7744133472442627
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France (1).pdf_9,ORANO_SCOPE_WASTE_EN.pdf_8,0.7767183780670166
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France.pdf_1,89658.pdf_26,0.7787168025970459
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France.pdf_2,CountryReport2021_France_final.pdf_9,0.7887057662010193
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France.pdf_4,5A_1_HYB19_024_paper_Delaluque_Laure.pdf_3,0.7923734784126282
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France.pdf_5,catalogue_solutions_laboretd_edf_en.pdf_28,0.7823494672775269
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France.pdf_6,AEO2023_LCOE_report.pdf_3,0.7942740321159363
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France.pdf_7,56487.pdf_1,0.7853016257286072
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France.pdf_8,2022-10-27-draft-response-document.pdf_240,0.7808530330657959
1. SECU-P02 240.CHAL.005.035 Livret d’information sur les risques d’accidents majeurs du site de Veolia WTS France.pdf_9,Tidal_Energy_V4_WEB.pdf_33,0.7930931448936462
134000043.pdf_2,2022-10-27-draft-response-document.pdf_224,0.7825222015380859
134000043.pdf_3,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.7833041548728943
134000043.pdf_4,enea-overview-of-the-biomethane-sector-in-france.pdf_48,0.7705376148223877
134000043.pdf_5,France-brief-Phase-out-2020-monitoring-Europes-fossil-fuel-subsidies.pdf_8,0.7865698337554932
134000043.pdf_6,ORANO_SCOPE_WASTE_EN.pdf_9,0.7781312465667725
134000043.pdf_7,16 ENGIE Colloque Stockage ATEE 5 oct2023.pdf_4,0.7887144088745117
134000043.pdf_8,final_report_levelised_costs_0.pdf_12,0.7885417938232422
134000043.pdf_9,3d96e0d9-en.pdf_35,0.7898135185241699
134000043.pdf_10,MJAE-Volume 41-Issue 4- Page 341-358.pdf_7,0.7758785486221313
134000043.pdf_11,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_27,0.7807221412658691
134000043.pdf_12,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_27,0.7810044884681702
134000043.pdf_13,2024-02_Rapport_indicateurs_eng.pdf_10,0.7844744324684143
134000043.pdf_14,PR - OSE Engineering - projet HyMot_vDEF.pdf_1,0.7677329778671265
134000043.pdf_15,Chapter 5 Notes WSES.pdf_10,0.786867618560791
134000043.pdf_16,16 ENGIE Colloque Stockage ATEE 5 oct2023.pdf_4,0.7998484969139099
134000043.pdf_17,a0530-p-ge-g-en-mox-fuel-assemblies.pdf_0,0.7810025215148926
134000043.pdf_18,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_1,0.7805914878845215
134000043.pdf_19,2022-23-WORLD-POWER-SYSTEMS-REVIEW-1-December-2022.pdf_2,0.774715006351471
134000043.pdf_20,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_27,0.7953665852546692
134000043.pdf_21,Garievskii_2021_J._Phys.__Conf._Ser._2096_012123.pdf_8,0.789128303527832
134000043.pdf_22,catalogue_solutions_laboretd_edf_en.pdf_53,0.7793104648590088
134000043.pdf_23,2022-10-27-draft-response-document.pdf_72,0.7889719009399414
134000043.pdf_24,2022-10-27-draft-response-document.pdf_215,0.7841977477073669
134000043.pdf_25,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_17,0.791344404220581
134000043.pdf_26,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.7822437286376953
134000043.pdf_27,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_66,0.7893950939178467
134000043.pdf_28,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_6,0.7829395532608032
134000043.pdf_29,ORANO_SCOPE_WASTE_EN.pdf_7,0.7786082625389099
134000043.pdf_30,3d96e0d9-en.pdf_35,0.7819079160690308
134000043.pdf_31,89658.pdf_26,0.7867536544799805
134000043.pdf_32,2022-10-27-draft-response-document.pdf_235,0.7960993051528931
134000043.pdf_33,Energy pathways 2050_Key results.pdf_7,0.7777416110038757
134000043.pdf_34,AEO2023_LCOE_report.pdf_3,0.7738109827041626
134000043.pdf_35,orano-malvesi-uk.pdf_1,0.7671940326690674
134000043.pdf_36,3d96e0d9-en.pdf_35,0.7765401005744934
134000043.pdf_37,France NPF (EN).pdf_17,0.7845786809921265
134000043.pdf_38,final_report_levelised_costs_0.pdf_57,0.7786883115768433
134000043.pdf_39,Solar photovoltaic-toward commoditization.pdf_144,0.7904810309410095
134000043.pdf_40,2022-10-27-draft-response-document.pdf_198,0.7760889530181885
134000043.pdf_41,DP_Paris_deep_decarbonisation_EN.pdf_18,0.7859178185462952
134000043.pdf_42,Garievskii_2021_J._Phys.__Conf._Ser._2096_012123.pdf_8,0.7755082249641418
134000043.pdf_43,final_report_levelised_costs_0.pdf_45,0.7798004746437073
134000043.pdf_44,89658.pdf_23,0.7843995690345764
134000043.pdf_45,2022-10-27-draft-response-document.pdf_224,0.784127414226532
134000043.pdf_46,electrical-products-guide-bess-en.pdf_11,0.7784276604652405
134000043.pdf_47,factsheet-mox-en-v5.pdf_1,0.7756991386413574
134000043.pdf_48,Tidal_Energy_V4_WEB.pdf_6,0.7841391563415527
134000043.pdf_49,Intermittent-production-PtL-jet-fuel-grid-DSM-19NOV24.pdf_39,0.7768486738204956
134000043.pdf_50,final_report_levelised_costs_0.pdf_12,0.7819342017173767
134000043.pdf_51,Garievskii_2021_J._Phys.__Conf._Ser._2096_012123.pdf_8,0.773587167263031
134000043.pdf_52,Energy pathways 2050_Key results.pdf_40,0.7755568027496338
134000043.pdf_53,Energy-Storage-Whitepaper.pdf_3,0.7863002419471741
134000043.pdf_54,CountryReport2021_France_final.pdf_13,0.7751153707504272
134000043.pdf_55,Chapter 5 Notes WSES.pdf_0,0.7760114073753357
134000043.pdf_56,Energy pathways 2050_Key results.pdf_40,0.7778535485267639
134000043.pdf_57,orano-malvesi-uk.pdf_1,0.7887670993804932
134000043.pdf_58,catalogue_solutions_laboretd_edf_en.pdf_36,0.7748922109603882
134000043.pdf_59,France NPF (EN).pdf_5,0.7813469767570496
134000043.pdf_60,Total-Energies_Jacques-Vankeerberghen_Diesel-XTL-HVO_Inland-Navigation-Week.pdf_5,0.7955580353736877
134000043.pdf_61,2022-10-27-draft-response-document.pdf_224,0.778175950050354
134000043.pdf_62,Garievskii_2021_J._Phys.__Conf._Ser._2096_012123.pdf_8,0.7807843089103699
134000043.pdf_63,utdlabosreseauxweb.pdf_2,0.7747549414634705
134000043.pdf_64,Burwell-Solar-Farm-Newsletter-June-2022.pdf_3,0.773729681968689
134000043.pdf_65,Solar photovoltaic-toward commoditization.pdf_25,0.7774736285209656
134000043.pdf_66,2022-23-WORLD-POWER-SYSTEMS-REVIEW-1-December-2022.pdf_0,0.7945785522460938
134000043.pdf_67,ORANO_SCOPE_WASTE_EN.pdf_7,0.7783447504043579
134000043.pdf_68,2022-10-27-draft-response-document.pdf_224,0.7924741506576538
134000043.pdf_69,Solar photovoltaic-toward commoditization.pdf_101,0.7862579822540283
134000043.pdf_70,offshore-wind-handbook-2023.pdf_109,0.7870879173278809
134000043.pdf_71,hvdc_systems_gea-31971_lr.pdf_1,0.7814548015594482
134000043.pdf_72,enea-overview-of-the-biomethane-sector-in-france.pdf_22,0.7787255048751831
134000043.pdf_74,illustrative_presentation.pdf_20,0.7776654958724976
134000043.pdf_75,Wind-Observatory-2023.pdf_124,0.7800953388214111
134000043.pdf_76,MJAE-Volume 41-Issue 4- Page 341-358.pdf_7,0.7872156500816345
134000043.pdf_77,Attachment3-County-Consultation.pdf_22,0.7741669416427612
134000043.pdf_85,2022-10-27-draft-response-document.pdf_212,0.7832455635070801
134000043.pdf_86,edf-emtn-bp-2023-supplement-no-2-june-2024.pdf_9,0.7931008338928223
134000043.pdf_87,offshore-wind-handbook-2023.pdf_58,0.7790629267692566
134000043.pdf_88,Tidal_Energy_V4_WEB.pdf_24,0.7875598669052124
134000043.pdf_89,Total-Energies_Jacques-Vankeerberghen_Diesel-XTL-HVO_Inland-Navigation-Week.pdf_11,0.7728826999664307
134000043.pdf_90,100853.pdf_2,0.7819663882255554
134000043.pdf_91,electrical-products-guide-bess-en.pdf_6,0.7963600158691406
134000043.pdf_92,Intermittent-production-PtL-jet-fuel-grid-DSM-19NOV24.pdf_21,0.7729383111000061
134000043.pdf_93,enea-overview-of-the-biomethane-sector-in-france.pdf_22,0.7808865904808044
134000043.pdf_94,2022-10-27-draft-response-document.pdf_224,0.7843017578125
134000043.pdf_95,lazards-lcoeplus-june-2024-_vf.pdf_20,0.7756856679916382
134000043.pdf_96,illustrative_presentation.pdf_20,0.7787851095199585
134000043.pdf_97,enea-overview-of-the-biomethane-sector-in-france.pdf_36,0.7748789191246033
134000043.pdf_98,Wind-Observatory-2023.pdf_124,0.7782732248306274
134000043.pdf_99,Energy pathways 2050_Key results.pdf_7,0.7790417075157166
134000043.pdf_100,orano-malvesi-uk.pdf_1,0.783041775226593
134000043.pdf_101,edf-emtn-bp-2023-supplement-no-2-june-2024.pdf_9,0.7891201972961426
134000043.pdf_102,Hu_CCGT.pdf_2,0.7840101718902588
134000043.pdf_103,Sustainable-Aviation-Fuel_revise-template.pdf_20,0.7841601967811584
134000043.pdf_104,CountryReport2021_France_final.pdf_6,0.7825136780738831
134000043.pdf_105,Energy pathways 2050_Key results.pdf_7,0.776328444480896
134000043.pdf_106,2022-10-27-draft-response-document.pdf_59,0.7716111540794373
134000043.pdf_107,advanced-management-distribution-grids.pdf_2,0.7822914123535156
134000043.pdf_108,potential-efuels-decarbonise-ships-aircraft-v2.pdf_55,0.7756333351135254
134000043.pdf_109,e-Brochure-103114.pdf_2,0.7837213277816772
134000043.pdf_110,Intermittent-production-PtL-jet-fuel-grid-DSM-19NOV24.pdf_23,0.7753428816795349
134000043.pdf_111,11B_4_GIZ17_140_paper_Ajaykumar_Damral_.pdf_2,0.771292507648468
134000043.pdf_113,2022-10-27-draft-response-document.pdf_57,0.7791131734848022
134000043.pdf_116,France NPF (EN).pdf_38,0.7914683222770691
134000043.pdf_120,a365101-832.pdf_10,0.779288649559021
134000043.pdf_121,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_116,0.7870272397994995
14-solaire-photovoltaique-.pdf_1,orano-malvesi-uk.pdf_1,0.7875592112541199
14-solaire-photovoltaique-.pdf_2,Attachment3-County-Consultation.pdf_65,0.7828633189201355
14-solaire-photovoltaique-.pdf_3,Garve-District-Community-Development-2019-2024.pdf_31,0.7726268172264099
154000517.pdf_1,peterhead-ccs-boards_may2021_final.pdf_1,0.7837424278259277
154000517.pdf_2,2022-10-27-draft-response-document.pdf_224,0.7814935445785522
154000517.pdf_19,Intermittent-production-PtL-jet-fuel-grid-DSM-19NOV24.pdf_7,0.7928025722503662
154000517.pdf_24,5A_1_HYB19_024_paper_Delaluque_Laure.pdf_3,0.780501127243042
154000517.pdf_27,Hu_CCGT.pdf_2,0.7775417566299438
154000517.pdf_29,Sustainable-Aviation-Fuel_revise-template.pdf_19,0.7688620686531067
154000517.pdf_34,Solar photovoltaic-toward commoditization.pdf_68,0.7804067730903625
154000517.pdf_42,orano-malvesi-uk.pdf_1,0.7856314778327942
154000517.pdf_69,Hu_CCGT.pdf_2,0.7807598114013672
154000517.pdf_74,France NPF (EN).pdf_17,0.7777682542800903
154000517.pdf_75,Energy pathways 2050_Key results.pdf_7,0.7839688658714294
154000517.pdf_76,Solar photovoltaic-toward commoditization.pdf_25,0.7832790017127991
154000517.pdf_79,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_27,0.7862746715545654
154000517.pdf_86,100853.pdf_2,0.7877495884895325
154000517.pdf_89,89658.pdf_7,0.7912191152572632
154000517.pdf_92,Sustainable-Aviation-Fuel_revise-template.pdf_30,0.7851412296295166
154000517.pdf_99,ORANO_SCOPE_WASTE_EN.pdf_4,0.7840100526809692
154000517.pdf_102,ORANO_SCOPE_WASTE_EN.pdf_7,0.7830118536949158
154000517.pdf_107,lazards-lcoeplus-june-2024-_vf.pdf_18,0.7847650051116943
154000517.pdf_109,56487.pdf_1,0.7865332365036011
154000517.pdf_111,illustrative_presentation.pdf_20,0.7831546664237976
154000517.pdf_112,enea-overview-of-the-biomethane-sector-in-france.pdf_22,0.7820131182670593
154000517.pdf_114,orano-malvesi-uk.pdf_1,0.7852296233177185
154000517.pdf_116,Energy pathways 2050_Key results.pdf_7,0.7792991399765015
154000517.pdf_117,Energy pathways 2050_Key results.pdf_34,0.7819737195968628
154000517.pdf_121,offshore-wind-handbook-2023.pdf_110,0.7795772552490234
154000517.pdf_122,advanced-management-distribution-grids.pdf_2,0.7839486598968506
154000517.pdf_124,Garve-District-Community-Development-2019-2024.pdf_6,0.7897152900695801
154000517.pdf_134,100853.pdf_2,0.7742359638214111
154000517.pdf_135,Wind-Observatory-2023.pdf_124,0.7735179662704468
154000517.pdf_137,5A_1_HYB19_024_paper_Delaluque_Laure.pdf_3,0.7859225273132324
154000517.pdf_154,Attachment3-County-Consultation.pdf_19,0.7868640422821045
164000170.pdf_4,factsheet-mox-en-v5.pdf_3,0.7858330011367798
164000170.pdf_5,Energy pathways 2050_Key results.pdf_7,0.7911393642425537
164000170.pdf_6,5_1_EDF_experience.pdf_7,0.7909173965454102
164000170.pdf_7,e-Brochure-103114.pdf_8,0.7862270474433899
164000170.pdf_9,100853.pdf_2,0.7769086956977844
164000170.pdf_12,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_2,0.7809829711914062
164000170.pdf_14,Intermittent-production-PtL-jet-fuel-grid-DSM-19NOV24.pdf_39,0.7925539612770081
164000170.pdf_16,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_27,0.7770166993141174
164000170.pdf_19,2022-10-27-draft-response-document.pdf_13,0.7822696566581726
164000170.pdf_24,enea-overview-of-the-biomethane-sector-in-france.pdf_29,0.7839711308479309
164000170.pdf_29,ORANO_SCOPE_WASTE_EN.pdf_8,0.7808401584625244
164000170.pdf_30,2024-02_Rapport_indicateurs_eng.pdf_1,0.7719923257827759
164000170.pdf_31,515.pdf_1,0.7850956916809082
164000170.pdf_33,enea-overview-of-the-biomethane-sector-in-france.pdf_22,0.7763395309448242
164000170.pdf_34,AEO2023_LCOE_report.pdf_3,0.7912160158157349
164000170.pdf_37,AEO2023_LCOE_report.pdf_3,0.7909666895866394
164000170.pdf_39,2024-02_Rapport_indicateurs_eng.pdf_10,0.7788884043693542
164000170.pdf_44,Homer-Solar-94C-Virtual-Meeting3103.pdf_24,0.7769286632537842
164000170.pdf_47,2022-10-27-draft-response-document.pdf_139,0.7866765260696411
164000170.pdf_49,2022-10-27-draft-response-document.pdf_139,0.794333815574646
164000170.pdf_50,2022-23-WORLD-POWER-SYSTEMS-REVIEW-1-December-2022.pdf_2,0.7705116868019104
164000170.pdf_51,CountryReport2021_France_final.pdf_13,0.7867868542671204
164000170.pdf_52,ORANO_SCOPE_WASTE_EN.pdf_7,0.7801579236984253
164000170.pdf_54,IRENA_Renewable_power_generation_costs_in_2023.pdf_151,0.7806763648986816
164000170.pdf_55,2022-10-27-draft-response-document.pdf_224,0.7887064218521118
164000170.pdf_56,France NPF (EN).pdf_17,0.782966673374176
164000170.pdf_57,Total-Energies_Jacques-Vankeerberghen_Diesel-XTL-HVO_Inland-Navigation-Week.pdf_11,0.7911490797996521
164000170.pdf_59,AEO2023_LCOE_report.pdf_3,0.7829252481460571
164000170.pdf_60,16 ENGIE Colloque Stockage ATEE 5 oct2023.pdf_9,0.7812058925628662
164000170.pdf_64,enea-overview-of-the-biomethane-sector-in-france.pdf_22,0.7822812795639038
164000170.pdf_65,Homer-Solar-94C-Virtual-Meeting3103.pdf_23,0.7868132591247559
164000170.pdf_69,2022-10-27-draft-response-document.pdf_224,0.784103274345398
164000170.pdf_70,catalogue_solutions_laboretd_edf_en.pdf_26,0.775765061378479
164000170.pdf_71,catalogue_solutions_laboretd_edf_en.pdf_140,0.7810702323913574
164000170.pdf_74,Intermittent-production-PtL-jet-fuel-grid-DSM-19NOV24.pdf_39,0.7815166115760803
164000170.pdf_75,final_report_levelised_costs_0.pdf_12,0.7859921455383301
164000170.pdf_77,enea-overview-of-the-biomethane-sector-in-france.pdf_22,0.7773498296737671
164000170.pdf_79,Solar photovoltaic-toward commoditization.pdf_59,0.7851935029029846
164000170.pdf_84,Energy pathways 2050_Key results.pdf_35,0.7728126049041748
164000170.pdf_89,CountryReport2021_France_final.pdf_10,0.7809258699417114
164000170.pdf_90,a0530-p-ge-g-en-mox-fuel-assemblies.pdf_0,0.794576108455658
164000170.pdf_91,3d96e0d9-en.pdf_35,0.7832814455032349
164000170.pdf_92,enea-overview-of-the-biomethane-sector-in-france.pdf_22,0.7807587385177612
164000170.pdf_94,catalogue_solutions_laboretd_edf_en.pdf_36,0.7773051261901855
164000170.pdf_99,2022-10-27-draft-response-document.pdf_57,0.7818847298622131
174000644.pdf_1,115872.pdf_4,0.7801113724708557
174000644.pdf_4,4pages_PPE_GB_DEF_Web.pdf_1,0.7863659858703613
174000644.pdf_6,Solar photovoltaic-toward commoditization.pdf_101,0.7843893766403198
174000644.pdf_7,Chapter 5 Notes WSES.pdf_18,0.787803590297699
174000644.pdf_9,89658.pdf_23,0.7873938679695129
174000644.pdf_14,2022-10-27-draft-response-document.pdf_224,0.7783095836639404
174000644.pdf_16,AEO2023_LCOE_report.pdf_3,0.787508487701416
174000644.pdf_17,5_1_EDF_experience.pdf_6,0.7855993509292603
174000644.pdf_19,final_report_levelised_costs_0.pdf_16,0.777232825756073
174000644.pdf_24,Garve-District-Community-Development-2019-2024.pdf_31,0.7804832458496094
174000644.pdf_26,Chapter 5 Notes WSES.pdf_8,0.782512903213501
174000644.pdf_29,Chapter 5 Notes WSES.pdf_10,0.7678110599517822
174000644.pdf_34,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_78,0.7823161482810974
174000644.pdf_35,2022-10-27-draft-response-document.pdf_224,0.786719560623169
174000644.pdf_36,final_report_levelised_costs_0.pdf_12,0.7829698920249939
174000644.pdf_37,Sustainable-Aviation-Fuel_revise-template.pdf_30,0.782618522644043
174000644.pdf_39,Cruachan-July-30-2024-Final-1.pdf_15,0.7801129817962646
174000644.pdf_41,Intermittent-production-PtL-jet-fuel-grid-DSM-19NOV24.pdf_2,0.788458526134491
174000644.pdf_42,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_89,0.7782357931137085
174000644.pdf_44,Total-Energies_Jacques-Vankeerberghen_Diesel-XTL-HVO_Inland-Navigation-Week.pdf_16,0.7878290414810181
174000644.pdf_49,AEO2023_LCOE_report.pdf_3,0.7896744608879089
174000644.pdf_51,Intermittent-production-PtL-jet-fuel-grid-DSM-19NOV24.pdf_23,0.7798277735710144
174000644.pdf_54,Attachment3-County-Consultation.pdf_65,0.7818607091903687
174000644.pdf_57,Wind-Observatory-2023.pdf_5,0.7782663106918335
174000644.pdf_59,offshore-wind-handbook-2023.pdf_159,0.7797524929046631
174000644.pdf_64,cepInput_Energy_Taxation_in_France.pdf_9,0.7781998515129089
174000644.pdf_66,100853.pdf_2,0.776464581489563
174000644.pdf_69,CountryReport2021_France_final.pdf_6,0.7769815921783447
174000644.pdf_72,enea-overview-of-the-biomethane-sector-in-france.pdf_29,0.7789075970649719
174000644.pdf_74,illustrative_presentation.pdf_1,0.7749602794647217
174000644.pdf_76,CountryReport2021_France_final.pdf_9,0.7899681329727173
174000644.pdf_77,Chapter 5 Notes WSES.pdf_10,0.7928411364555359
174000644.pdf_79,AEO2023_LCOE_report.pdf_5,0.7867382764816284
174000644.pdf_80,Attachment3-County-Consultation.pdf_24,0.7723543643951416
174000644.pdf_81,MJAE-Volume 41-Issue 4- Page 341-358.pdf_7,0.775053858757019
174000644.pdf_84,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_78,0.78472501039505
174000644.pdf_85,advanced-management-distribution-grids.pdf_2,0.7788143157958984
174000644.pdf_87,Tidal_Energy_V4_WEB.pdf_7,0.7917332053184509
174000644.pdf_89,orano-malvesi-uk.pdf_1,0.7764968276023865
174000644.pdf_94,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_6,0.7857271432876587
174000644.pdf_95,Solar photovoltaic-toward commoditization.pdf_101,0.7839415669441223
174000644.pdf_97,illustrative_presentation.pdf_24,0.7823530435562134
174000644.pdf_99,Chapter 5 Notes WSES.pdf_10,0.7830740213394165
174000644.pdf_101,lazards-lcoeplus-june-2024-_vf.pdf_18,0.777357280254364
174000644.pdf_102,Tidal_Energy_V4_WEB.pdf_7,0.7920849323272705
174000644.pdf_104,advanced-management-distribution-grids.pdf_2,0.7903082370758057
174000644.pdf_105,s-and-p-edf-ratings-direct-2024-07-02.pdf_3,0.7966193556785583
174000644.pdf_106,PR - OSE Engineering - projet HyMot_vDEF.pdf_0,0.7746239304542542
174000644.pdf_107,2024-06-24_Aquila-Clean-Energy_Whitepaper_BESS_EN.pdf_0,0.7849010229110718
